date,LAI_value,Weather,Canopy_photo,In_lane,Shaded,BBCH,Row spacing,Point_ID,dateonly,time,geometry
2022-05-02 08:14:04+00:00,2.53,clear sky,JPEG_20220502_081406_7261500603264046916.jpg,No,By person,32,15.0,16,2022-05-02,08:14:04.000000Z,POINT (476575.5 5254873.5)
2022-05-04 08:41:24+00:00,3.37,overcast,JPEG_20220504_084126_1770031290768950065.jpg,No,By clouds,32,15.0,16,2022-05-04,08:41:24.000000Z,POINT (476575.5 5254873.5)
2022-05-07 13:15:05+00:00,3.92,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_131508_2893526127282366755.jpg,No,None,33,15.0,16,2022-05-07,13:15:05.000000Z,POINT (476575.5 5254873.5)
2022-05-09 09:24:26+00:00,3.96,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220509_092428_5356757719322350197.jpg,No,By clouds,33,15.0,16,2022-05-09,09:24:26.000000Z,POINT (476575.5 5254873.5)
2022-05-11 09:40:18+00:00,4.14,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220511_094020_2596943523288073104.jpg,No,By person,33,15.0,16,2022-05-11,09:40:18.000000Z,POINT (476575.5 5254873.5)
2022-05-13 10:10:02+00:00,4.49,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220513_101004_6405501245267450539.jpg,No,By clouds,33,15.0,16,2022-05-13,10:10:02.000000Z,POINT (476575.5 5254873.5)
2022-05-16 09:59:40+00:00,5.12,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_095946_1791733053920239599.jpg,No,By person,37,15.0,16,2022-05-16,09:59:40.000000Z,POINT (476575.5 5254873.5)
2022-05-18 09:51:40+00:00,5.73,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_095143_2781055135060445330.jpg,No,By person,37,15.0,16,2022-05-18,09:51:40.000000Z,POINT (476575.5 5254873.5)
2022-05-20 10:24:24+00:00,4.85,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_102426_2658823665820078217.jpg,No,By person,39,15.0,16,2022-05-20,10:24:24.000000Z,POINT (476575.5 5254873.5)
2022-05-23 08:45:51+00:00,5.45,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220523_084554_2255118847992426975.jpg,No,By clouds,41,15.0,16,2022-05-23,08:45:51.000000Z,POINT (476575.5 5254873.5)
2022-05-25 10:09:40+00:00,5.7,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220525_100943_4854557254661231343.jpg,No,By clouds,45,15.0,16,2022-05-25,10:09:40.000000Z,POINT (476575.5 5254873.5)
2022-05-27 08:51:22+00:00,6.53,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220527_085111_7132559087044190786.jpg,No,By person,49,15.0,16,2022-05-27,08:51:22.000000Z,POINT (476575.5 5254873.5)
2022-05-30 09:38:35+00:00,6.78,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220530_093837_4736055064117907722.jpg,No,By person,55,15.0,16,2022-05-30,09:38:35.000000Z,POINT (476575.5 5254873.5)
2022-06-01 10:29:27+00:00,5.78,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220601_102917_3284389215807557018.jpg,No,By person,56,15.0,16,2022-06-01,10:29:27.000000Z,POINT (476575.5 5254873.5)
2022-06-03 09:55:01+00:00,7.34,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220603_095519_5218535692417414731.jpg,No,By person,59,13.0,16,2022-06-03,09:55:01.000000Z,POINT (476575.5 5254873.5)
2022-06-06 09:58:59+00:00,7.28,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220606_095907_2814214873993753970.jpg,No,By clouds,62,15.0,16,2022-06-06,09:58:59.000000Z,POINT (476575.5 5254873.5)
2022-06-08 09:56:38+00:00,7.13,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220608_095701_4474623464144088291.jpg,No,By person,64,15.0,16,2022-06-08,09:56:38.000000Z,POINT (476575.5 5254873.5)
2022-06-10 10:07:21+00:00,6.41,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220610_100723_4699359888391189273.jpg,No,By person,65,15.0,16,2022-06-10,10:07:21.000000Z,POINT (476575.5 5254873.5)
2022-06-13 09:41:20+00:00,7.29,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220613_094129_119809636707235123.jpg,No,By clouds,68,15.0,16,2022-06-13,09:41:20.000000Z,POINT (476575.5 5254873.5)
2022-06-15 09:19:34+00:00,6.74,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220615_091937_1248444367258739666.jpg,No,By person,68,15.0,16,2022-06-15,09:19:34.000000Z,POINT (476575.5 5254873.5)
2022-06-17 09:27:24+00:00,6.4,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220617_092727_858480324732430873.jpg,No,By person,69,15.0,16,2022-06-17,09:27:24.000000Z,POINT (476575.5 5254873.5)
2022-06-20 09:03:08+00:00,6.6,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220620_090314_4449840698076598199.jpg,No,By person,71,15.0,16,2022-06-20,09:03:08.000000Z,POINT (476575.5 5254873.5)
2022-06-22 10:05:01+00:00,5.84,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220622_100504_7449408129725270798.jpg,No,By clouds,73,15.0,16,2022-06-22,10:05:01.000000Z,POINT (476575.5 5254873.5)
2022-06-24 08:58:02+00:00,5.15,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220624_090347_5281762883253457371.jpg,No,By clouds,75,15.0,16,2022-06-24,08:58:02.000000Z,POINT (476575.5 5254873.5)
2022-04-06 11:40:06+00:00,0.259,clear sky,JPEG_20220406_114018_8749423963782588543.jpg,No,By person,26,12.0,17,2022-04-06,11:40:06.000000Z,POINT (476575.5 5254843.5)
2022-04-11 07:59:46+00:00,0.43,clear sky,JPEG_20220411_075949_2815717979953864729.jpg,No,None,24,14.0,17,2022-04-11,07:59:46.000000Z,POINT (476575.5 5254843.5)
2022-04-13 09:54:50+00:00,0.427,hazy,JPEG_20220413_095454_8643300990672029326.jpg,No,By person,24,15.0,17,2022-04-13,09:54:50.000000Z,POINT (476575.5 5254843.5)
2022-04-15 08:03:58+00:00,0.675,overcast,JPEG_20220415_080403_2210415968566322637.jpg,No,By clouds,25,15.0,17,2022-04-15,08:03:58.000000Z,POINT (476575.5 5254843.5)
2022-04-18 10:08:09+00:00,1.29,clear sky,JPEG_20220418_100811_3187012742931809185.jpg,No,By person,25,13.0,17,2022-04-18,10:08:09.000000Z,POINT (476575.5 5254843.5)
2022-04-20 09:40:36+00:00,1.1,clear sky,JPEG_20220420_094040_6254127960345857138.jpg,No,By person,25,15.0,17,2022-04-20,09:40:36.000000Z,POINT (476575.5 5254843.5)
2022-04-22 09:37:17+00:00,1.85,hazy,JPEG_20220422_093725_5395288997773096265.jpg,No,By person,30,13.0,17,2022-04-22,09:37:17.000000Z,POINT (476575.5 5254843.5)
2022-04-25 13:11:08+00:00,1.16,overcast,JPEG_20220425_131114_6562745852155910530.jpg,No,By clouds,31,13.0,17,2022-04-25,13:11:08.000000Z,POINT (476575.5 5254843.5)
2022-04-27 08:42:42+00:00,1.54,hazy,JPEG_20220427_084323_5527493868639687560.jpg,No,By person,31,15.0,17,2022-04-27,08:42:42.000000Z,POINT (476575.5 5254843.5)
2022-04-29 10:06:55+00:00,1.82,cloudy,JPEG_20220429_100657_8451778646145664933.jpg,No,By person,32,13.0,17,2022-04-29,10:06:55.000000Z,POINT (476575.5 5254843.5)
2022-05-02 08:18:47+00:00,1.88,clear sky,JPEG_20220502_081849_8897380599358473735.jpg,No,By person,32,13.0,17,2022-05-02,08:18:47.000000Z,POINT (476575.5 5254843.5)
2022-05-04 08:46:44+00:00,3.57,cloudy,JPEG_20220504_084710_8305669696761132798.jpg,No,By person,32,13.0,17,2022-05-04,08:46:44.000000Z,POINT (476575.5 5254843.5)
2022-05-07 13:18:19+00:00,3.72,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_131824_6790386715805055221.jpg,No,None,33,13.0,17,2022-05-07,13:18:19.000000Z,POINT (476575.5 5254843.5)
2022-05-09 09:29:46+00:00,4.26,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220509_092948_194501123757021022.jpg,No,By clouds,33,13.0,17,2022-05-09,09:29:46.000000Z,POINT (476575.5 5254843.5)
2022-05-11 09:43:22+00:00,4.65,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220511_094324_7385914007638508624.jpg,No,By person,33,13.0,17,2022-05-11,09:43:22.000000Z,POINT (476575.5 5254843.5)
2022-05-13 10:13:09+00:00,5.2,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220513_101311_5486149568498270718.jpg,No,By clouds,33,13.0,17,2022-05-13,10:13:09.000000Z,POINT (476575.5 5254843.5)
2022-05-16 10:03:34+00:00,5.36,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_100338_1644906717984243511.jpg,No,By person,37,13.0,17,2022-05-16,10:03:34.000000Z,POINT (476575.5 5254843.5)
2022-05-18 09:56:06+00:00,5.66,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_095608_1968115616097158916.jpg,No,By person,37,13.0,17,2022-05-18,09:56:06.000000Z,POINT (476575.5 5254843.5)
2022-05-20 10:28:01+00:00,5.26,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_102803_7959156770342820332.jpg,No,By person,39,13.0,17,2022-05-20,10:28:01.000000Z,POINT (476575.5 5254843.5)
2022-05-23 08:49:44+00:00,5.68,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220523_084958_8019557112354825489.jpg,No,By clouds,41,15.0,17,2022-05-23,08:49:44.000000Z,POINT (476575.5 5254843.5)
2022-05-25 10:14:41+00:00,6.02,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220525_101445_7542249039146935766.jpg,No,By clouds,46,13.0,17,2022-05-25,10:14:41.000000Z,POINT (476575.5 5254843.5)
2022-05-27 08:55:19+00:00,6.53,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220527_085508_2402098281006418633.jpg,No,By person,49,13.0,17,2022-05-27,08:55:19.000000Z,POINT (476575.5 5254843.5)
2022-05-30 09:42:33+00:00,6.46,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220530_094236_3761694814384792862.jpg,No,By person,55,15.0,17,2022-05-30,09:42:33.000000Z,POINT (476575.5 5254843.5)
2022-06-01 10:32:20+00:00,6.81,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220601_103223_9021859688080633372.jpg,No,By person,58,13.0,17,2022-06-01,10:32:20.000000Z,POINT (476575.5 5254843.5)
2022-06-03 09:58:04+00:00,6.41,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220603_095807_1033071366925432679.jpg,No,By person,59,13.0,17,2022-06-03,09:58:04.000000Z,POINT (476575.5 5254843.5)
2022-06-06 10:03:33+00:00,6.96,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220606_100337_2407940775337805309.jpg,No,By clouds,62,13.0,17,2022-06-06,10:03:33.000000Z,POINT (476575.5 5254843.5)
2022-06-08 10:00:58+00:00,7.08,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220608_100113_8628812105798048773.jpg,No,By person,64,13.0,17,2022-06-08,10:00:58.000000Z,POINT (476575.5 5254843.5)
2022-06-10 10:11:21+00:00,6.97,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220610_101124_4238139108890758115.jpg,No,By person,65,13.0,17,2022-06-10,10:11:21.000000Z,POINT (476575.5 5254843.5)
2022-06-13 09:45:44+00:00,7.34,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220613_094547_7180065858492524868.jpg,No,By clouds,68,13.0,17,2022-06-13,09:45:44.000000Z,POINT (476575.5 5254843.5)
2022-06-15 09:23:24+00:00,6.47,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220615_092335_9047526733817310803.jpg,No,By person,68,13.0,17,2022-06-15,09:23:24.000000Z,POINT (476575.5 5254843.5)
2022-06-17 09:30:24+00:00,5.95,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220617_093034_9169662594745785953.jpg,No,By person,69,13.0,17,2022-06-17,09:30:24.000000Z,POINT (476575.5 5254843.5)
2022-06-20 09:06:27+00:00,5.98,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220620_090632_5295599145608512002.jpg,No,By person,71,13.0,17,2022-06-20,09:06:27.000000Z,POINT (476575.5 5254843.5)
2022-06-22 10:08:06+00:00,6.17,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220622_100809_764053455503367135.jpg,No,By clouds,73,13.0,17,2022-06-22,10:08:06.000000Z,POINT (476575.5 5254843.5)
2022-06-24 09:08:12+00:00,5.77,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220624_090815_1965154603880793877.jpg,No,By clouds,75,13.0,17,2022-06-24,09:08:12.000000Z,POINT (476575.5 5254843.5)
2022-04-06 15:12:38+00:00,0.455,cloudy,JPEG_20220406_151249_6428677822705046364.jpg,No,By person,24,13.0,18,2022-04-06,15:12:38.000000Z,POINT (476572.5 5254807.5)
2022-04-11 08:03:16+00:00,0.205,clear sky,JPEG_20220411_080326_2959183302307026402.jpg,No,By other object,25,13.0,18,2022-04-11,08:03:16.000000Z,POINT (476572.5 5254807.5)
2022-04-13 09:59:02+00:00,0.312,hazy,JPEG_20220413_095908_1053985590278337869.jpg,No,By person,24,13.0,18,2022-04-13,09:59:02.000000Z,POINT (476572.5 5254807.5)
2022-04-15 08:06:37+00:00,0.621,overcast,JPEG_20220415_080640_3191086941835376487.jpg,No,By clouds,25,13.0,18,2022-04-15,08:06:37.000000Z,POINT (476572.5 5254807.5)
2022-04-18 10:11:46+00:00,1.1,clear sky,JPEG_20220418_101150_3642291691187755136.jpg,No,By person,25,15.0,18,2022-04-18,10:11:46.000000Z,POINT (476572.5 5254807.5)
2022-04-20 09:43:53+00:00,1.51,clear sky,JPEG_20220420_094356_8050384372618949019.jpg,No,By person,25,13.0,18,2022-04-20,09:43:53.000000Z,POINT (476572.5 5254807.5)
2022-04-22 09:40:49+00:00,1.16,hazy,JPEG_20220422_094115_3043793025442573827.jpg,No,By person,30,15.0,18,2022-04-22,09:40:49.000000Z,POINT (476572.5 5254807.5)
2022-04-25 13:14:21+00:00,0.872,overcast,JPEG_20220425_131424_5097953203506314661.jpg,No,By clouds,31,13.0,18,2022-04-25,13:14:21.000000Z,POINT (476572.5 5254807.5)
2022-04-27 08:47:01+00:00,1.67,hazy,JPEG_20220427_084705_2220152600705514247.jpg,No,By person,31,15.0,18,2022-04-27,08:47:01.000000Z,POINT (476572.5 5254807.5)
2022-04-29 10:09:26+00:00,1.42,cloudy,JPEG_20220429_100928_2706947948333365441.jpg,No,By person,32,13.0,18,2022-04-29,10:09:26.000000Z,POINT (476572.5 5254807.5)
2022-05-02 08:21:34+00:00,1.39,clear sky,JPEG_20220502_082136_1431309906403623936.jpg,No,By person,32,13.0,18,2022-05-02,08:21:34.000000Z,POINT (476572.5 5254807.5)
2022-05-04 08:50:20+00:00,3.19,cloudy,JPEG_20220504_085024_6766829101207097684.jpg,No,By person,32,13.0,18,2022-05-04,08:50:20.000000Z,POINT (476572.5 5254807.5)
2022-05-07 13:21:00+00:00,3.1,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_132103_6924444242351866144.jpg,No,None,33,13.0,18,2022-05-07,13:21:00.000000Z,POINT (476572.5 5254807.5)
2022-05-09 09:32:37+00:00,3.46,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220509_093239_55993020705850752.jpg,No,By clouds,33,13.0,18,2022-05-09,09:32:37.000000Z,POINT (476572.5 5254807.5)
2022-05-11 09:46:13+00:00,4.06,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220511_094615_4221665562008088533.jpg,No,By person,33,13.0,18,2022-05-11,09:46:13.000000Z,POINT (476572.5 5254807.5)
2022-05-13 10:16:38+00:00,4.03,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220513_101641_2037547958674040875.jpg,No,By clouds,33,13.0,18,2022-05-13,10:16:38.000000Z,POINT (476572.5 5254807.5)
2022-05-16 10:07:08+00:00,4.0,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_100710_2836072479363108931.jpg,No,By person,37,13.0,18,2022-05-16,10:07:08.000000Z,POINT (476572.5 5254807.5)
2022-05-18 09:59:11+00:00,4.63,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_095913_6427631203777831340.jpg,No,By person,37,13.0,18,2022-05-18,09:59:11.000000Z,POINT (476572.5 5254807.5)
2022-05-20 10:31:02+00:00,3.99,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_103104_4826669632509857238.jpg,No,By person,39,13.0,18,2022-05-20,10:31:02.000000Z,POINT (476572.5 5254807.5)
2022-05-23 08:53:28+00:00,5.5,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220523_085802_2981644293073287048.jpg,No,By clouds,44,15.0,18,2022-05-23,08:53:28.000000Z,POINT (476572.5 5254807.5)
2022-05-25 10:18:21+00:00,5.42,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220525_101825_5376628933942410603.jpg,No,By clouds,46,13.0,18,2022-05-25,10:18:21.000000Z,POINT (476572.5 5254807.5)
2022-05-27 08:58:05+00:00,5.95,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220527_085812_6823014295246061866.jpg,No,By person,51,13.0,18,2022-05-27,08:58:05.000000Z,POINT (476572.5 5254807.5)
2022-05-30 09:46:32+00:00,6.1,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220530_094635_3305654156967946046.jpg,No,By person,58,15.0,18,2022-05-30,09:46:32.000000Z,POINT (476572.5 5254807.5)
2022-06-01 10:35:37+00:00,5.89,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220601_103541_7914090265584132707.jpg,No,By person,58,13.0,18,2022-06-01,10:35:37.000000Z,POINT (476572.5 5254807.5)
2022-06-03 10:01:59+00:00,5.79,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220603_100201_867313748429549216.jpg,No,By person,59,13.0,18,2022-06-03,10:01:59.000000Z,POINT (476572.5 5254807.5)
2022-06-06 10:08:01+00:00,7.22,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220606_100825_7480805756718120784.jpg,No,By person,62,13.0,18,2022-06-06,10:08:01.000000Z,POINT (476572.5 5254807.5)
2022-06-08 10:05:06+00:00,6.6,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220608_100509_1389952497267486922.jpg,No,By person,64,13.0,18,2022-06-08,10:05:06.000000Z,POINT (476572.5 5254807.5)
2022-06-10 10:14:37+00:00,6.52,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220610_101443_7642337370172443182.jpg,No,By person,65,13.0,18,2022-06-10,10:14:37.000000Z,POINT (476572.5 5254807.5)
2022-06-13 09:49:13+00:00,6.66,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220613_094917_1971372244598148420.jpg,No,By clouds,68,13.0,18,2022-06-13,09:49:13.000000Z,POINT (476572.5 5254807.5)
2022-06-15 09:26:11+00:00,5.57,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220615_092622_5403951991235023508.jpg,No,By person,68,13.0,18,2022-06-15,09:26:11.000000Z,POINT (476572.5 5254807.5)
2022-06-17 09:33:05+00:00,5.72,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220617_093326_5192905881983285994.jpg,No,By person,69,13.0,18,2022-06-17,09:33:05.000000Z,POINT (476572.5 5254807.5)
2022-06-20 09:09:37+00:00,5.92,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220620_090940_1452763924371709259.jpg,No,By person,71,13.0,18,2022-06-20,09:09:37.000000Z,POINT (476572.5 5254807.5)
2022-06-22 10:13:05+00:00,5.18,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220622_101308_5872255988205258838.jpg,No,By clouds,73,13.0,18,2022-06-22,10:13:05.000000Z,POINT (476572.5 5254807.5)
2022-06-24 09:11:05+00:00,5.57,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220624_091108_900566742972077581.jpg,No,By person,75,13.0,18,2022-06-24,09:11:05.000000Z,POINT (476572.5 5254807.5)
2022-04-06 15:14:39+00:00,0.446,cloudy,JPEG_20220406_151708_6899986005778783050.jpg,No,By person,23,13.0,19,2022-04-06,15:14:39.000000Z,POINT (476584.5 5254786.5)
2022-04-11 08:07:27+00:00,0.358,clear sky,JPEG_20220411_080730_2859589993578741322.jpg,No,By other object,25,15.0,19,2022-04-11,08:07:27.000000Z,POINT (476584.5 5254786.5)
2022-04-13 10:02:47+00:00,0.259,hazy,JPEG_20220413_100252_705451491333018079.jpg,No,By person,24,13.0,19,2022-04-13,10:02:47.000000Z,POINT (476584.5 5254786.5)
2022-04-15 08:09:52+00:00,0.632,overcast,JPEG_20220415_080956_2716180366070068753.jpg,No,By clouds,24,15.0,19,2022-04-15,08:09:52.000000Z,POINT (476584.5 5254786.5)
2022-04-18 10:16:11+00:00,1.01,clear sky,JPEG_20220418_101622_1122589886028305187.jpg,No,By person,25,15.0,19,2022-04-18,10:16:11.000000Z,POINT (476584.5 5254786.5)
2022-04-20 09:47:42+00:00,1.29,clear sky,JPEG_20220420_094747_2098441884344401872.jpg,No,By person,25,15.0,19,2022-04-20,09:47:42.000000Z,POINT (476584.5 5254786.5)
2022-04-22 09:44:51+00:00,0.885,hazy,JPEG_20220422_094457_5801142767762254356.jpg,No,By person,30,15.0,19,2022-04-22,09:44:51.000000Z,POINT (476584.5 5254786.5)
2022-04-25 13:18:29+00:00,0.986,overcast,JPEG_20220425_131832_8951214565882694183.jpg,No,By clouds,31,13.0,19,2022-04-25,13:18:29.000000Z,POINT (476584.5 5254786.5)
2022-04-27 08:52:22+00:00,1.08,hazy,JPEG_20220427_085233_6283527530316915935.jpg,No,By person,31,15.0,19,2022-04-27,08:52:22.000000Z,POINT (476584.5 5254786.5)
2022-04-29 10:12:07+00:00,1.89,cloudy,JPEG_20220429_101209_8205146844958648106.jpg,No,By person,32,15.0,19,2022-04-29,10:12:07.000000Z,POINT (476584.5 5254786.5)
2022-05-02 08:25:04+00:00,1.67,clear sky,JPEG_20220502_082507_3054915807961482450.jpg,No,By person,32,15.0,19,2022-05-02,08:25:04.000000Z,POINT (476584.5 5254786.5)
2022-05-04 08:53:35+00:00,2.38,cloudy,JPEG_20220504_085342_875121896080691618.jpg,No,By clouds,32,15.0,19,2022-05-04,08:53:35.000000Z,POINT (476584.5 5254786.5)
2022-05-07 13:23:45+00:00,3.14,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_132347_6277294370110911181.jpg,No,None,33,15.0,19,2022-05-07,13:23:45.000000Z,POINT (476584.5 5254786.5)
